id_master,descripcion_master,tipo_master,diametro_master,largo_master,grado_master,acabado_master,id_proveedor,tipo_proveedor,diametro_proveedor,largo_proveedor,grado_proveedor,acabado_proveedor,precio_unitario,proveedor,descripcion_proveedor,score_atributos,score_descripcion,score_final
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.4632,bulón,10,100,10.9,,717.334871,Efepe,BULON HEX 10.9 NG MA   10 x 100  50 / 200,69.23,57.97,64.73
BHG5MA08110D,"BULON HEXAGONAL (8.8) M8-1,25-110 DICRO",bulón,M8,110,8.8,dicro,107.148.4634,bulón,10,110,10.9,,780.5251499999999,Efepe,BULON HEX 10.9 NG MA   10 x 110  50 / 200,66.67,58.97,63.59
BECS12X120,BULON DE EXPANSION BECS 12X120,bulón,12,120,,,107.148.4636,bulón,10,120,10.9,,843.862726,Efepe,BULON HEX 10.9 NG MA   10 x 120  50 / 200,69.23,57.97,64.73
BECS12X120,BULON DE EXPANSION BECS 12X120,bulón,12,120,,,107.148.5016,bulón,12,20,10.9,,312.509958,Efepe,BULON HEX 10.9 NG MA   12 x 20  200 / 800,76.92,60.87,70.5
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5017,bulón,12,25,10.9,,348.425708,Efepe,BULON HEX 10.9 NG MA   12 x 25  100 / 800,76.92,60.87,70.5
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5018,bulón,12,30,10.9,,379.190196,Efepe,BULON HEX 10.9 NG MA   12 x 30  100 / 600,76.92,60.87,70.5
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5019,bulón,12,35,10.9,,420.114119,Efepe,BULON HEX 10.9 NG MA   12 x 35  100 / 600,76.92,60.87,70.5
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5020,bulón,12,40,10.9,,450.878607,Efepe,BULON HEX 10.9 NG MA   12 x 40  100 / 600,76.92,60.87,70.5
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5021,bulón,12,45,10.9,,491.80253,Efepe,BULON HEX 10.9 NG MA   12 x 45  100 / 400,76.92,60.87,70.5
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5022,bulón,12,50,10.9,,532.869543,Efepe,BULON HEX 10.9 NG MA   12 x 50  100 / 400,76.92,60.87,70.5
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5024,bulón,12,60,10.9,,653.997295,Efepe,BULON HEX 10.9 NG MA   12 x 60  50 / 300,76.92,61.76,70.86
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5026,bulón,12,70,10.9,,759.461723,Efepe,BULON HEX 10.9 NG MA   12 x 70  50 / 300,76.92,61.76,70.86
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5028,bulón,12,80,10.9,,843.862726,Efepe,BULON HEX 10.9 NG MA   12 x 80  50 / 300,76.92,61.76,70.86
BECS12X120,BULON DE EXPANSION BECS 12X120,bulón,12,120,,,107.148.5030,bulón,12,90,10.9,,949.327154,Efepe,BULON HEX 10.9 NG MA   12 x 90  50 / 200,76.92,61.76,70.86
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5032,bulón,12,100,10.9,,1033.728156,Efepe,BULON HEX 10.9 NG MA   12 x 100  50 / 200,100.0,60.87,84.35
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5034,bulón,12,110,10.9,,1118.129159,Efepe,BULON HEX 10.9 NG MA   12 x 110  50 / 200,76.92,60.87,70.5
BECS12X120,BULON DE EXPANSION BECS 12X120,bulón,12,120,,,107.148.5036,bulón,12,120,10.9,,1181.319438,Efepe,BULON HEX 10.9 NG MA   12 x 120  50 / 200,100.0,60.87,84.35
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5038,bulón,12,130,10.9,,1286.931163,Efepe,BULON HEX 10.9 NG MA   12 x 130  50 / 200,76.92,60.87,70.5
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5040,bulón,12,140,10.9,,1371.184869,Efepe,BULON HEX 10.9 NG MA   12 x 140  50 / 200,76.92,60.87,70.5
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.5042,bulón,12,150,10.9,,1455.585871,Efepe,BULON HEX 10.9 NG MA   12 x 150  50 / 200,76.92,60.87,70.5
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5719,bulón,16,35,10.9,,860.6902,Efepe,BULON HEX 10.9 NG MA   16 x 35  50 / 300,76.92,59.7,70.03
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5720,bulón,16,40,10.9,,881.295252,Efepe,BULON HEX 10.9 NG MA   16 x 40  50 / 300,76.92,59.7,70.03
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5721,bulón,16,45,10.9,,963.143098,Efepe,BULON HEX 10.9 NG MA   16 x 45  50 / 300,76.92,59.7,70.03
BECS16X150,BULON DE EXPANSION BECS 16X150,bulón,16,150,,,107.148.5722,bulón,16,50,10.9,,1024.672073,Efepe,BULON HEX 10.9 NG MA   16 x 50  50 / 200,76.92,61.54,70.77
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5724,bulón,16,60,10.9,,1265.72044,Efepe,BULON HEX 10.9 NG MA   16 x 60  50 / 200,76.92,59.7,70.03
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5726,bulón,16,70,10.9,,1392.395592,Efepe,BULON HEX 10.9 NG MA   16 x 70  50 / 200,76.92,59.7,70.03
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5728,bulón,16,80,10.9,,1582.261023,Efepe,BULON HEX 10.9 NG MA   16 x 80  20 / 160,76.92,59.7,70.03
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5730,bulón,16,90,10.9,,1740.457665,Efepe,BULON HEX 10.9 NG MA   16 x 90  20 / 120,100.0,59.7,83.88
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5732,bulón,16,100,10.9,,1951.386523,Efepe,BULON HEX 10.9 NG MA   16 x 100  20 / 120,76.92,58.82,69.68
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5734,bulón,16,110,10.9,,2056.850951,Efepe,BULON HEX 10.9 NG MA   16 x 110  20 / 120,76.92,58.82,69.68
BECS16X150,BULON DE EXPANSION BECS 16X150,bulón,16,150,,,107.148.5736,bulón,16,120,10.9,,2215.047594,Efepe,BULON HEX 10.9 NG MA   16 x 120  20 / 120,76.92,61.54,70.77
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5738,bulón,16,130,10.9,,2373.2442370000003,Efepe,BULON HEX 10.9 NG MA   16 x 130  20 / 120,76.92,58.82,69.68
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.5740,bulón,16,140,10.9,,2531.588177,Efepe,BULON HEX 10.9 NG MA   16 x 140  20 / 80,76.92,59.7,70.03
BECS16X150,BULON DE EXPANSION BECS 16X150,bulón,16,150,,,107.148.5742,bulón,16,150,10.9,,2689.7848200000003,Efepe,BULON HEX 10.9 NG MA   16 x 150  20 / 80,100.0,61.76,84.71
BHG5MA08030D,"BULON HEXAGONAL (8.8) M8-1,25-30 DICRO",bulón,M8,30,8.8,dicro,107.148.6318,bulón,20,30,10.9,,1373.097781,Efepe,BULON HEX 10.9 NG MA   20 x 30  50 / 200,66.67,57.89,63.16
BHG5MA08040D,"BULON HEXAGONAL (8.8) M8-1,25-40 DICRO",bulón,M8,40,8.8,dicro,107.148.6020,bulón,20,40,10.9,,1578.003578,Efepe,BULON HEX 10.9 NG MA   20 x 40  50 / 200,66.67,57.89,63.16
BHG10.9MA20050N,"BULON HEXAGONAL (10.9) M20-2,5-50 BLACK OXID",bulón,M20,50,10.9,,107.148.6322,bulón,20,50,10.9,,1793.2119,Efepe,BULON HEX 10.9 NG MA   20 x 50  20 / 120,77.78,60.76,70.97
BHG5MA08060D,"BULON HEXAGONAL (8.8) M8-1,25-60 DICRO",bulón,M8,60,8.8,dicro,107.148.6324,bulón,20,60,10.9,,2109.583166,Efepe,BULON HEX 10.9 NG MA   20 x 60  20 / 120,66.67,57.53,63.01
BHG5MA08070D,"BULON HEXAGONAL (8.8) M8-1,25-70 DICRO",bulón,M8,70,8.8,dicro,107.148.6326,bulón,20,70,10.9,,2373.2442370000003,Efepe,BULON HEX 10.9 NG MA   20 x 70  20 / 120,66.67,57.53,63.01
BHG5MA06080D,BULON HEXAGONAL (8.8) M6-1-80 DICRO,bulón,M6,80,8.8,dicro,107.148.6328,bulón,20,80,10.9,,2637.052605,Efepe,BULON HEX 10.9 NG MA   20 x 80  20 / 80,66.67,61.9,64.76
BECS16X90,BULON DE EXPANSION BECS 16X90,bulón,16,90,,,107.148.6330,bulón,20,90,10.9,,2847.981462,Efepe,BULON HEX 10.9 NG MA   20 x 90  20 / 80,69.23,60.32,65.67
BECS12X100,BULON DE EXPANSION BECS 12X100,bulón,12,100,,,107.148.6332,bulón,20,100,10.9,,3111.642534,Efepe,BULON HEX 10.9 NG MA   20 x 100  20 / 80,69.23,61.54,66.15
BHG5MA08110D,"BULON HEXAGONAL (8.8) M8-1,25-110 DICRO",bulón,M8,110,8.8,dicro,107.148.6334,bulón,20,110,10.9,,3354.240179,Efepe,BULON HEX 10.9 NG MA   20 x 110  20 / 80,66.67,59.57,63.83
BECS12X120,BULON DE EXPANSION BECS 12X120,bulón,12,120,,,107.148.6336,bulón,20,120,10.9,,3639.111974,Efepe,BULON HEX 10.9 NG MA   20 x 120  20 / 80,69.23,61.54,66.15
BHG5MA08130D,"BULON HEXAGONAL (8.8) M8-1,25-130 DICRO",bulón,M8,130,8.8,dicro,107.148.6338,bulón,20,130,10.9,,3850.040831,Efepe,BULON HEX 10.9 NG MA   20 x 130  20 / 80,66.67,59.57,63.83
BHG5MA08140D,"BULON HEXAGONAL (8.8) M8-1,25-140 DICRO",bulón,M8,140,8.8,dicro,107.148.6340,bulón,20,140,10.9,,4113.701902,Efepe,BULON HEX 10.9 NG MA   20 x 140  20 / 80,66.67,59.57,63.83
BECS16X150,BULON DE EXPANSION BECS 16X150,bulón,16,150,,,107.148.6342,bulón,20,150,10.9,,4430.242485,Efepe,BULON HEX 10.9 NG MA   20 x 150  cant 10/60,69.23,59.15,65.2
BHG2NC079019Z,BULON HEXAGONAL G2 5/16-UNC-3/4 ZINC,bulón,5/16,3/4,G2,zinc,107.148.1521,bulón,5/16,3/4,G8,,113.757059,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 3/4  200 / 2400,88.89,75.41,83.5
BHG2NC079025Z,BULON HEXAGONAL G2 5/16-UNC-1/ ZINC,bulón,5/16,1,G2,zinc,107.148.1523,bulón,5/16,1,G8,,130.069392,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 1  200 / 1600,88.89,67.86,80.48
BHG2NC079032Z,"BULON HEXAGONAL G2 5/16-UNC-1,1/4 ZINC",bulón,5/16,1.1/4,G2,zinc,107.148.1525,bulón,5/16,1.1/4,G8,,151.676078,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 1.1/4  200 / 1600,88.89,76.92,84.1
BHG2NC079038Z,"BULON HEXAGONAL G2 5/16-UNC-1,1/2 ZINC",bulón,5/16,1.1/2,G2,zinc,107.148.1526,bulón,5/16,1.1/2,G8,,173.42585599999998,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 1.1/2  200 / 1600,88.89,76.92,84.1
BHG2NC079044Z,"BULON HEXAGONAL G2 5/16-UNC-1,3/4 ZINC",bulón,5/16,1.3/4,G2,zinc,107.148.1527,bulón,5/16,1.3/4,G8,,195.032542,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 1.3/4  200 / 1200,88.89,76.92,84.1
BHG2NC079050Z,BULON HEXAGONAL G2 5/16-UNC-2 ZINC,bulón,5/16,2,G2,zinc,107.148.1528,bulón,5/16,2,G8,,211.344875,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 2  200 / 1200,88.89,73.68,82.81
BHG2NC079063Z,"BULON HEXAGONAL G2 5/16-UNC-2,1/2 ZINC",bulón,5/16,2.1/2,G2,zinc,107.148.1530,bulón,5/16,2.1/2,G8,,292.620359,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 2.1/2  100 / 800,88.89,76.92,84.1
BHG2NC079070Z,"BULON HEXAGONAL G2 5/16-UNC-2,3/4 ZINC",bulón,5/16,2.3/4,G2,zinc,107.148.1531,bulón,5/16,2.3/4,G8,,314.370136,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 2.3/4  100 / 600,88.89,76.92,84.1
BHG2NC079076Z,BULON HEXAGONAL G2 5/16-UNC-3 ZINC,bulón,5/16,3,G2,zinc,107.148.1532,bulón,5/16,3,G8,,335.976823,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 3  100 / 600,88.89,73.68,82.81
BHG2NC079090Z,"BULON HEXAGONAL G2 5/16-UNC-3,1/2 ZINC",bulón,5/16,3.1/2,G2,zinc,107.148.1534,bulón,5/16,3.1/2,G8,,385.772365,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 3.1/2  100 / 400,88.89,76.92,84.1
BHG2NC079100Z,BULON HEXAGONAL G2 5/16-UNC-4 ZINC,bulón,5/16,4,G2,zinc,107.148.1536,bulón,5/16,4,G8,,444.296437,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 4  100 / 400,88.89,73.68,82.81
BHG2NC079125Z,BULON HEXAGONAL G2 5/16-UNC-5 ZINC,bulón,5/16,5,G2,zinc,107.148.1538,bulón,5/16,5,G8,,541.884254,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 5  100 / 400,88.89,73.68,82.81
BHG2NC079155Z,BULON HEXAGONAL G2 5/16-UNC-6 ZINC,bulón,5/16,6,G2,zinc,107.148.1540,bulón,5/16,6,G8,,639.47207,Efepe,BULON HEX G8 NG UNC (18) 5/16 x 6  100 / 400,88.89,73.68,82.81
BHG5NC095025D,BULON HEXAGONAL G5 3/8-UNC-1 DICRO,bulón,3/8,1,G5,dicro,107.148.1623,bulón,3/8,1,G8,,200.469987,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 1  200 / 1200,88.89,71.43,81.9
BHG2NC095032Z,"BULON HEXAGONAL G2 3/8-UNC-1,1/4 ZINC",bulón,3/8,1.1/4,G2,zinc,107.148.1625,bulón,3/8,1.1/4,G8,,227.657208,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 1.1/4  200 / 1200,88.89,76.19,83.81
BHG2NC095038Z,"BULON HEXAGONAL G2 3/8-UNC-1,1/2 ZINC",bulón,3/8,1.1/2,G2,zinc,107.148.1626,bulón,3/8,1.1/2,G8,,260.138784,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 1.1/2  200 / 1000,88.89,76.19,83.81
BHG2NC095044Z,"BULON HEXAGONAL G2 3/8-UNC-1,3/4 ZINC",bulón,3/8,1.3/4,G2,zinc,107.148.1627,bulón,3/8,1.3/4,G8,,292.620359,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 1.3/4  200 / 800,88.89,76.19,83.81
BHG2NC095050Z,BULON HEXAGONAL G2 3/8-UNC-2 ZINC,bulón,3/8,2,G2,zinc,107.148.1628,bulón,3/8,2,G8,,319.66449,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 2  200 / 800,88.89,72.73,82.42
BHG2NC095056Z,"BULON HEXAGONAL G2 3/8-UNC-2,1/4 ZINC",bulón,3/8,2.1/4,G2,zinc,107.148.1629,bulón,3/8,2.1/4,G8,,379.333287,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 2.1/4  100 / 600,88.89,76.19,83.81
BHG2NC095063Z,"BULON HEXAGONAL G2 3/8-UNC-2,1/2 ZINC",bulón,3/8,2.1/2,G2,zinc,107.148.1630,bulón,3/8,2.1/2,G8,,411.814862,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 2.1/2  100 / 600,88.89,76.19,83.81
BHG2NC095070Z,"BULON HEXAGONAL G2 3/8-UNC-2,3/4 ZINC",bulón,3/8,2.3/4,G2,zinc,107.148.1631,bulón,3/8,2.3/4,G8,,455.171326,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 2.3/4  100 / 400,88.89,76.19,83.81
BHG2NC095076Z,BULON HEXAGONAL G2 3/8-UNC-3 ZINC,bulón,3/8,3,G2,zinc,107.148.1632,bulón,3/8,3,G8,,498.52779,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 3  100 / 400,88.89,72.73,82.42
BHG2NC095090Z,"BULON HEXAGONAL G2 3/8-UNC-3,1/2 ZINC",bulón,3/8,3.1/2,G2,zinc,107.148.1634,bulón,3/8,3.1/2,G8,,552.759142,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 3.1/2  100 / 400,88.89,76.19,83.81
BHG2NC095100Z,BULON HEXAGONAL G2 3/8-UNC-4 ZINC,bulón,3/8,4,G2,zinc,107.148.1636,bulón,3/8,4,G8,,639.47207,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 4  100 / 400,88.89,72.73,82.42
BHG2NC095110Z,"BULON HEXAGONAL G2 3/8-UNC-4,1/2 ZINC",bulón,3/8,4.1/2,G2,zinc,107.148.1637,bulón,3/8,4.1/2,G8,,715.3101089999999,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 4.1/2 50 / 400,88.89,76.19,83.81
BHG2NC095125Z,BULON HEXAGONAL G2 3/8-UNC-5 ZINC,bulón,3/8,5,G2,zinc,107.148.1638,bulón,3/8,5,G8,,780.27326,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 5  50 / 300,88.89,72.73,82.42
BHG2NC095155Z,BULON HEXAGONAL G2 3/8-UNC-6 ZINC,bulón,3/8,6,G2,zinc,107.148.1640,bulón,3/8,6,G8,,932.092429,Efepe,BULON HEX G8 NG UNC (16) 3/8 x 6 cant 50,88.89,72.97,82.52
BHG2NC125025Z,BULON HEXAGONAL G2 1/2-UNC-1 ZINC,bulón,1/2,1,G2,zinc,107.148.1923,bulón,1/2,1,G8,,400.939973,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 1  100/800,88.89,72.73,82.42
BHG2NC125032Z,"BULON HEXAGONAL G2 1/2-UNC-1,1/4 ZINC",bulón,1/2,1.1/4,G2,zinc,107.148.1925,bulón,1/2,1.1/4,G8,,455.171326,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 1.1/4  100 / 500,88.89,76.19,83.81
BHG2NC125038Z,"BULON HEXAGONAL G2 1/2-UNC-1,1/2 ZINC",bulón,1/2,1.1/2,G2,zinc,107.148.1926,bulón,1/2,1.1/2,G8,,498.52779,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 1.1/2  100 / 500,88.89,76.19,83.81
BHG2NC125044Z,"BULON HEXAGONAL G2 1/2-UNC-1,3/4 ZINC",bulón,1/2,1.3/4,G2,zinc,107.148.1927,bulón,1/2,1.3/4,G8,,563.634031,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 1.3/4  100 / 500,88.89,76.19,83.81
BHG2NC125050Z,BULON HEXAGONAL G2 1/2-UNC-2 ZINC,bulón,1/2,2,G2,zinc,107.148.1928,bulón,1/2,2,G8,,617.722293,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 2  100 / 400,88.89,72.73,82.42
BHG2NC125063Z,"BULON HEXAGONAL G2 1/2-UNC-2,1/2 ZINC",bulón,1/2,2.1/2,G2,zinc,107.148.1930,bulón,1/2,2.1/2,G8,,802.023037,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 2.1/2  50 / 300,88.89,76.19,83.81
BHG2NC125070Z,"BULON HEXAGONAL G2 1/2-UNC-2,3/4 ZINC",bulón,1/2,2.3/4,G2,zinc,107.148.1931,bulón,1/2,2.3/4,G8,,845.379501,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 2.3/4  50 / 300,88.89,76.19,83.81
BHG2NC125076Z,BULON HEXAGONAL G2 1/2-UNC-3 ZINC,bulón,1/2,3,G2,zinc,107.148.1932,bulón,1/2,3,G8,,910.342652,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 3  50 / 200,88.89,72.73,82.42
BHG2NC125090Z,"BULON HEXAGONAL G2 1/2-UNC-3,1/2 ZINC",bulón,1/2,3.1/2,G2,zinc,107.148.1934,bulón,1/2,3.1/2,G8,,1062.161821,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 3.1/2  50 / 200,88.89,76.19,83.81
BHG2NC125100Z,BULON HEXAGONAL G2 1/2-UNC-4 ZINC,bulón,1/2,4,G2,zinc,107.148.1936,bulón,1/2,4,G8,,1202.9630100000002,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 4  50 / 200,88.89,72.73,82.42
BHG2NC125110Z,"BULON HEXAGONAL G2 1/2-UNC-4,1/2 ZINC",bulón,1/2,4.1/2,G2,zinc,107.148.1937,bulón,1/2,4.1/2,G8,,1322.3006039999998,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 4.1/2  50 / 200,88.89,76.19,83.81
BHG2NC125125Z,BULON HEXAGONAL G2 1/2-UNC-5 ZINC,bulón,1/2,5,G2,zinc,107.148.1938,bulón,1/2,5,G8,,1473.976683,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 5  50 / 200,88.89,72.73,82.42
BHG2NC125155Z,BULON HEXAGONAL G2 1/2-UNC-6 ZINC,bulón,1/2,6,G2,zinc,107.148.1940,bulón,1/2,6,G8,,1734.115466,Efepe,BULON HEX G8 NG UNC (13) 1/2 x 6  50 / 200,88.89,72.73,82.42
BHG2NC160025Z,BULON HEXAGONAL G2 5/8-UNC-1 ZINC,bulón,5/8,1,G2,zinc,107.148.2123,bulón,5/8,1,G8,,715.3101089999999,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 1  100 / 400,88.89,72.73,82.42
BHG2NC160032Z,"BULON HEXAGONAL G2 5/8-UNC-1,1/4 ZINC",bulón,5/8,1.1/4,G2,zinc,107.148.2125,bulón,5/8,1.1/4,G8,,802.023037,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 1.1/4  100 / 400,88.89,76.19,83.81
BHG2NC160038Z,"BULON HEXAGONAL G2 5/8-UNC-1,1/2 ZINC",bulón,5/8,1.1/2,G2,zinc,107.148.2126,bulón,5/8,1.1/2,G8,,888.735965,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 1.1/2  50 / 300,88.89,76.19,83.81
BHG2NC160044Z,"BULON HEXAGONAL G2 5/8-UNC-1,3/4 ZINC",bulón,5/8,1.3/4,G2,zinc,107.148.2127,bulón,5/8,1.3/4,G8,,975.448893,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 1.3/4  50 / 250,88.89,76.19,83.81
BHG8NC160050N,BULON HEXAGONAL G8 5/8-UNC-2 BLACK OXID,bulón,5/8,2,G8,,107.148.2128,bulón,5/8,2,G8,,1083.768507,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 2  50 / 250,100.0,73.02,89.21
BHG2NC160063Z,"BULON HEXAGONAL G2 5/8-UNC-2,1/2 ZINC",bulón,5/8,2.1/2,G2,zinc,107.148.2130,bulón,5/8,2.1/2,G8,,1300.550827,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 2.1/2  50 / 200,88.89,76.19,83.81
BHG2NC160070Z,"BULON HEXAGONAL G2 5/8-UNC-2,3/4 ZINC",bulón,5/8,2.3/4,G2,zinc,107.148.2131,bulón,5/8,2.3/4,G8,,1387.263755,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 2.3/4  50 / 200,88.89,76.19,83.81
BHG2NC160076Z,BULON HEXAGONAL G2 5/8-UNC-3 ZINC,bulón,5/8,3,G2,zinc,107.148.2132,bulón,5/8,3,G8,,1517.3331469999998,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 3  20 / 160,88.89,72.73,82.42
BHG2NC160090Z,"BULON HEXAGONAL G2 5/8-UNC-3,1/2 ZINC",bulón,5/8,3.1/2,G2,zinc,107.148.2134,bulón,5/8,3.1/2,G8,,1679.8841140000002,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 3.1/2  20 / 160,88.89,76.19,83.81
BHG2NC160100Z,BULON HEXAGONAL G2 5/8-UNC-4 ZINC,bulón,5/8,4,G2,zinc,107.148.2136,bulón,5/8,4,G8,,1950.897786,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 4  20 / 120,88.89,72.73,82.42
BHG2NC160110Z,"BULON HEXAGONAL G2 5/8-UNC-4,1/2 ZINC",bulón,5/8,4.1/2,G2,zinc,107.148.2137,bulón,5/8,4.1/2,G8,,2113.448753,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 4.1/2  20 / 120,88.89,76.19,83.81
BHG2NC160125Z,BULON HEXAGONAL G2 5/8-UNC-5 ZINC,bulón,5/8,5,G2,zinc,107.148.2138,bulón,5/8,5,G8,,2330.231072,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 5  20 / 120,88.89,72.73,82.42
BHG2NC160155Z,BULON HEXAGONAL G2 5/8-UNC-6 ZINC,bulón,5/8,6,G2,zinc,107.148.2140,bulón,5/8,6,G8,,2709.564359,Efepe,BULON HEX G8 NG UNC (11) 5/8 x 6  20 / 120,88.89,72.73,82.42
BHG2NC190050Z,BULON HEXAGONAL G2 3/4-UNC-2 ZINC,bulón,3/4,2,G2,zinc,107.148.2328,bulón,3/4,2,G8,,1625.6527609999998,Efepe,BULON HEX G8 NG UNC (10) 3/4 x 2  20 / 160,88.89,72.73,82.42
BHG2NC190063Z,"BULON HEXAGONAL G2 3/4-UNC-2,1/2 ZINC",bulón,3/4,2.1/2,G2,zinc,107.148.2330,bulón,3/4,2.1/2,G8,,1950.897786,Efepe,BULON HEX G8 NG UNC (10) 3/4 x 2.1/2  20 / 120,88.89,76.19,83.81
BHG2NC190070Z,"BULON HEXAGONAL G2 3/4-UNC-2,3/4 ZINC",bulón,3/4,2.3/4,G2,zinc,107.148.2331,bulón,3/4,2.3/4,G8,,2113.448753,Efepe,BULON HEX G8 NG UNC (10) 3/4 x 2.3/4  20 / 120,88.89,76.19,83.81
BHG2NC190076Z,BULON HEXAGONAL G2 3/4-UNC-3 ZINC,bulón,3/4,3,G2,zinc,107.148.2332,bulón,3/4,3,G8,,2275.9997200000003,Efepe,BULON HEX G8 NG UNC (10) 3/4 x 3  20 / 120,88.89,72.73,82.42
BHG2NC190090Z,"BULON HEXAGONAL G2 3/4-UNC-3,1/2 ZINC",bulón,3/4,3.1/2,G2,zinc,107.148.2334,bulón,3/4,3.1/2,G8,,2601.101654,Efepe,BULON HEX G8 NG UNC (10) 3/4 x 3.1/2  20 / 80,88.89,76.19,83.81
BHG2NC190100Z,BULON HEXAGONAL G2 3/4-UNC-4 ZINC,bulón,3/4,4,G2,zinc,107.148.2336,bulón,3/4,4,G8,,2872.115326,Efepe,BULON HEX G8 NG UNC (10) 3/4 x 4  20 / 80,88.89,72.73,82.42
BHG2NC190110Z,"BULON HEXAGONAL G2 3/4-UNC-4,1/2 ZINC",bulón,3/4,4.1/2,G2,zinc,107.148.2337,bulón,3/4,4.1/2,G8,,3197.2172600000004,Efepe,BULON HEX G8 NG UNC (10) 3/4 x 4.1/2  20 / 80,88.89,76.19,83.81
