id_proveedor,descripcion_proveedor,tipo_proveedor,score_final,proveedor
114.172.1193,ESPARRAGO  NF-NC  (06) 1/4 x 5/16 x 1.1/2 (38.1) (cant.25),espárrago,43.13,Efepe
114.172.1194,ESPARRAGO  NF-NC  (06) 1/4 x 5/16 x 1.3/4 (44.5) (cant.25),espárrago,41.5,Efepe
114.172.1195,ESPARRAGO  NF-NC  (06) 1/4 x 5/16 x 2 (50.8) (cant.25),espárrago,20.0,Efepe
114.172.1196,ESPARRAGO  NF-NC  (06) 1/4 x 5/16 x 2.1/2 (63.5) (cant.25),espárrago,37.29,Efepe
114.172.1197,ESPARRAGO  NF-NC  (06) 1/4 x 5/16 x 2.3/4 (69.9) (cant.25),espárrago,37.29,Efepe
114.172.1198,ESPARRAGO  NF-NC  (06) 1/4 x 5/16 x 3.3/16 (81) (cant.25),espárrago,41.68,Efepe
114.172.1209,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 3.7/8 (98.4)  cant. 20,espárrago,42.33,Efepe
114.172.1210,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 4.3/8 (111.1)  cant. 20,espárrago,20.0,Efepe
114.172.1212,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 5.1/8 (130.2)  cant. 20,espárrago,20.5,Efepe
114.172.1199,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 1.1/8 (28.6) (cant.25),espárrago,42.14,Efepe
114.172.1200,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 1.3/8 (34.9) (cant.25),espárrago,19.2,Efepe
114.172.1201,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 1.1/2 (38.1) (cant.25),espárrago,45.39,Efepe
114.172.1202,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 1.3/4 (44.5) (cant.25),espárrago,38.04,Efepe
114.172.1203,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 2 (50.8) (cant.25),espárrago,20.0,Efepe
114.172.1204,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 2.3/8 (60.3) (cant.25),espárrago,45.39,Efepe
114.172.1205,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 2.3/4 (69.9) (cant.25),espárrago,45.39,Efepe
114.172.1207,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 3.3/16 (81)  cant. 20,espárrago,20.0,Efepe
114.172.1208,ESPARRAGO  NF-NC  (08) 5/16 x 3/8 x 3.1/2 (88.9)  cant. 20,espárrago,42.33,Efepe
114.172.1223,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 3.7/8 (98.4)  cant. 20,espárrago,20.24,Efepe
114.172.1224,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 4.3/8 (111.1)  cant. 20,espárrago,19.2,Efepe
114.172.1226,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 4.3/4 (120.7)  cant. 20,espárrago,20.0,Efepe
114.172.1227,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 5.1/8 (130.2)  cant. 20,espárrago,20.0,Efepe
114.172.1213,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 1.3/8 (34.9) (cant.25),espárrago,19.2,Efepe
114.172.1214,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 1.1/2  (38.1)  cant. 25,espárrago,20.87,Efepe
114.172.1215,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 1.3/4 (44.5) (cant.25),espárrago,37.29,Efepe
114.172.1216,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 2 (50.8) (cant.25),espárrago,43.37,Efepe
114.172.1218,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 2.1/2 (63.5) (cant.25),espárrago,44.8,Efepe
114.172.1219,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 2.3/4 (69.9) (cant.25),espárrago,37.39,Efepe
114.172.1221,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 3.3/16 (81)  cant. 20,espárrago,20.0,Efepe
114.172.1222,ESPARRAGO  NF-NC  (09) 3/8 x 7/16 x 3.1/2 (88.9)  cant. 20,espárrago,38.46,Efepe
114.172.1242,ESPARRAGO  NF-NC  (11) 7/16 x 1/2 x 3.7/8 (98.4)  cant. 20,espárrago,45.82,Efepe
114.172.1243,ESPARRAGO  NF-NC  (11) 7/16 x 1/2 x 4.3/8 (111.1)  cant. 10,espárrago,20.53,Efepe
114.172.1245,ESPARRAGO  NF-NC  (11) 7/16 x 1/2 x 4.3/4 (120.7)  cant. 10,espárrago,21.24,Efepe
114.172.1246,ESPARRAGO  NF-NC  (11) 7/16 x 1/2 x 5.1/8 (130.2)  cant. 10,espárrago,20.8,Efepe
114.172.1162,ESPARRAGO  NF-NC  (11) 7/16 X 1/2 X 50 (cant.25),espárrago,45.9,Efepe
114.172.2319,ESPARRAGO  NF-NC  (11) 7/16 X 1/2 X 60 (cant.25),espárrago,45.9,Efepe
114.172.1239,ESPARRAGO  NF-NC  (11) 7/16 x 1/2 x 2.3/4 (69.9) (cant.25),espárrago,45.39,Efepe
114.172.1240,ESPARRAGO  NF-NC  (11) 7/16 x 1/2 x 3.3/16 (81)  cant. 20,espárrago,20.62,Efepe
114.172.1241,ESPARRAGO  NF-NC  (11) 7/16 x 1/2 x 3.1/2 (88.9)  cant. 20,espárrago,20.22,Efepe
114.172.1166,ESPARRAGO  NF-NC  (11) 7/16 X 9/16 X 50  cant 20,espárrago,46.47,Efepe
114.172.1167,ESPARRAGO  NF-NC  (11) 7/16 X 9/16 X 60  cant. 20,espárrago,46.22,Efepe
114.172.1261,ESPARRAGO  NF-NC  (12) 1/2 x 5/8 x 3.7/8 (98.4)  cant. 10,espárrago,44.43,Efepe
114.172.1262,ESPARRAGO  NF-NC  (12) 1/2 x 5/8 x 4.3/8 (111.1)  cant. 10,espárrago,44.21,Efepe
114.172.1164,ESPARRAGO  NF-NC  (12) 1/2 x 5/8 x 2 (50.8) cant. 15,espárrago,46.33,Efepe
114.172.1165,ESPARRAGO  NF-NC  (12) 1/2 X 5/8 X 60  cant. 15,espárrago,46.07,Efepe
114.172.1257,ESPARRAGO  NF-NC  (12) 1/2 x 5/8 x 2.3/4 (69.9)  cant. 15,espárrago,44.62,Efepe
114.172.1259,ESPARRAGO  NF-NC  (12) 1/2 x 5/8 x 3.3/16 (81)  cant. 15,espárrago,44.65,Efepe
114.172.1260,ESPARRAGO  NF-NC  (12) 1/2 x 5/8 x 3.1/2 (88.9)  cant. 15,espárrago,44.62,Efepe
114.172.1232,ESPARRAGO  NF-NC  (12) 1/2 x 9/16 x 3.7/8 (98.4)  cant. 10,espárrago,44.21,Efepe
114.172.1233,ESPARRAGO  NF-NC  (12) 1/2 x 9/16 x 4.3/8 (111.1)  cant. 10,espárrago,44.0,Efepe
114.172.1234,ESPARRAGO  NF-NC  (12) 1/2 x 9/16 x 4.3/4 (120.7)  cant. 10,espárrago,44.0,Efepe
114.172.1235,ESPARRAGO  NF-NC  (12) 1/2 x 9/16 x 5.1/8 (130.2)  cant. 10,espárrago,44.0,Efepe
114.172.1163,ESPARRAGO  NF-NC  (12) 1/2 X 9/16 X 50  cant. 20,espárrago,45.82,Efepe
114.172.2320,ESPARRAGO  NF-NC  (12) 1/2 x 9/16 x 60  cant. 20,espárrago,45.82,Efepe
114.172.1228,ESPARRAGO  NF-NC  (12) 1/2 x 9/16 x 2.3/4 (69.9)  cant. 20,espárrago,44.41,Efepe
114.172.1230,ESPARRAGO  NF-NC  (12) 1/2 x 9/16 x 3.3/16 (81)  cant. 20,espárrago,44.62,Efepe
114.172.1231,ESPARRAGO  NF-NC  (12) 1/2 x 9/16 x 3.1/2 (88.9)  cant. 20,espárrago,44.41,Efepe
114.172.1268,ESPARRAGO  NF-NC  (16) 9/16 x 5/8 x 3.7/8 (98.4)  cant. 10,espárrago,43.78,Efepe
114.172.1269,ESPARRAGO  NF-NC  (16) 9/16 x 5/8 x 4.3/8 (111.1)  cant. 10,espárrago,20.0,Efepe
114.172.1263,ESPARRAGO  NF-NC  (16) 9/16 x 5/8 x 2 (50.8)  cant. 10,espárrago,22.07,Efepe
114.172.1264,ESPARRAGO  NF-NC  (16) 9/16 x 5/8 x 2.1/2 (63.5)  cant. 10,espárrago,20.21,Efepe
114.172.1265,ESPARRAGO  NF-NC  (16) 9/16 x 5/8 x 2.3/4 (69.9)  cant. 10,espárrago,20.2,Efepe
114.172.1266,ESPARRAGO  NF-NC  (16) 9/16 x 5/8 x 3.3/16 (81)  cant. 10,espárrago,44.0,Efepe
114.172.1267,ESPARRAGO  NF-NC  (16) 9/16 x 5/8 x 3.1/2 (88.9)  cant. 10,espárrago,20.2,Efepe
114.172.1136,ESPARRAGO  NF-NF  (09) 3/8 X 40  cant. 25  ESCAPE,espárrago,46.07,Efepe
114.172.1137,ESPARRAGO  NF-NF  (09) 3/8 X 50  cant. 25  ESCAPE,espárrago,46.07,Efepe
114.172.1138,ESPARRAGO  NF-NF  (09) 3/8 X 60  cant. 25  ESCAPE,espárrago,46.07,Efepe
114.172.1152,ESPARRAGO  NF-NF  (11) 7/16 X 50  cant. 25,espárrago,47.47,Efepe
114.172.1150,ESPARRAGO  NF-NF  (12) 1/2 X 50  cant. 25,espárrago,48.11,Efepe
114.172.1151,ESPARRAGO  NF-NF  (12) 1/2 X 55  cant. 25,espárrago,48.11,Efepe
114.172.2314,ESPARRAGO  NF-NF  (12) 1/2 X 60  cant. 25,espárrago,48.11,Efepe
114.172.1254,ESPARRAGO  WH-NF  (11) 7/16 x 1/2 x 3.7/8 (98.4)  cant. 20,espárrago,20.41,Efepe
114.172.1255,ESPARRAGO  WH-NF  (11) 7/16 x 1/2 x 4.3/8 (111.1)  cant. 20,espárrago,20.2,Efepe
114.172.1256,ESPARRAGO  WH-NF  (11) 7/16 x 1/2 x 4.3/4 (120.7)  cant. 10,espárrago,20.53,Efepe
114.172.1249,ESPARRAGO  WH-NF  (11) 7/16 x 1/2 x 2 (50.8)  cant. 25,espárrago,37.13,Efepe
114.172.1250,ESPARRAGO  WH-NF  (11) 7/16 x 1/2 x 2.1/2 (63.5)  cant. 25,espárrago,20.41,Efepe
114.172.1251,ESPARRAGO  WH-NF  (11) 7/16 x 1/2 x 2.3/4 (69.9)  cant. 25,espárrago,20.41,Efepe
114.172.1252,ESPARRAGO  WH-NF  (11) 7/16 x 1/2 x 3.3/16 (81)  cant. 20,espárrago,20.62,Efepe
114.172.1253,ESPARRAGO  WH-NF  (11) 7/16 x 1/2 x 3.1/2 (88.9)  cant. 20,espárrago,20.41,Efepe
114.172.1258,ESPARRAGO WH-NF 7/16 X 1/2 X 130,espárrago,39.03,Efepe
114.172.1115,ESPARRAGO  WH-WH  (12) 1/2 X 50  cant. 25,espárrago,49.21,Efepe
114.172.1117,ESPARRAGO  WH-WH  (12) 1/2 X 60  cant. 25,espárrago,49.21,Efepe
114.172.1118,ESPARRAGO  WH-WH  (12) 1/2 X 70  cant. 25,espárrago,49.21,Efepe
114.172.1043,ESPARRAGO  NC-NF  (11) 7/16 x 94 (cant.25),espárrago,46.33,Efepe
114.172.1433,ESPARRAGO 10X 30    P 1.25 - P 1.50 cant. 25,espárrago,45.57,Efepe
114.172.1435,ESPARRAGO 10X 40    P 1.25 - P 1.50 cant. 25,espárrago,45.57,Efepe
114.172.1437,ESPARRAGO 10X 50    P 1.25 - P 1.50 cant. 25,espárrago,45.57,Efepe
114.172.1443,ESPARRAGO 10X 80    P 1.25 - P 1.50,espárrago,46.5,Efepe
114.172.1189,ESPARRAGO  NC-NC  (19) 3/4 x 7/8 x 3 (75)  cant. 10,espárrago,42.88,Efepe
114.172.1180,ESPARRAGO  NC-NC  (16) 5/8 x 2.1/2 (63.5) cant 20,espárrago,46.44,Efepe
114.172.1181,ESPARRAGO  NC-NC  (16) 5/8 x 2.3/4 (69.9) cant 20,espárrago,51.36,Efepe
114.172.1182,ESPARRAGO  NC-NC  (16) 5/8 x 3 (76.2) cant 20,espárrago,47.59,Efepe
114.172.1183,ESPARRAGO  NC-NC  (16) 5/8 x 3.3/16 (81) cant 20,espárrago,46.72,Efepe
114.172.1184,ESPARRAGO  NC-NC  (16) 5/8 x 3.3/8 (85) cant 20,espárrago,47.0,Efepe
114.172.1185,ESPARRAGO  NC-NC  (16) 5/8 x 3.1/2 (88.9) cant 20,espárrago,51.36,Efepe
114.172.1158,ESPARRAGO  NC-NF  (12) 1/2 x 58 FORD (cant.25),espárrago,45.57,Efepe
114.172.2325,ESPARRAGO PALIER 12 x 65 P 1.75-1.75 10.9 SCANIA cant. 20,espárrago,44.43,Efepe
114.172.1173,ESPARRAGO PALIER ISUZU  13 x 67 P 1.50-1.50 cant. 25,espárrago,21.05,Efepe
114.172.2321,ESPARRAGO PALIER M.BENZ  12 x 53 P 1.75-1.50 cant. 25,espárrago,45.54,Efepe
114.172.2318,ESPARRAGO PALIER M.BENZ 1/2 x 61 EATON cant. 20,espárrago,42.82,Efepe
114.172.1168,ESPARRAGO PALIER M.BENZ 12 x 50 P 1.75-1.50 cant. 25,espárrago,46.31,Efepe
114.172.1170,ESPARRAGO PALIER M.BENZ 12 x 60 P 1.75-1.50 cant. 25,espárrago,45.54,Efepe
114.172.2322,ESPARRAGO PALIER M.BENZ 12 x 67 P 1.75-1.50 cant. 25,espárrago,44.77,Efepe
114.172.1171,ESPARRAGO PALIER REF 12 x 9/16 x 55 P 1.50 S/M cant. 20,espárrago,20.67,Efepe
114.172.2323,ESPARRAGO PALIER REF 12 x 9/16 x 60 P 1.50 S/M cant. 20,espárrago,20.97,Efepe
114.172.2324,ESPARRAGO PALIER REF 12 x 9/16 x 67 P 1.50 S/M cant. 20,espárrago,20.21,Efepe
114.172.1172,ESPARRAGO PALIER TOYOTA  10 x 50 P 1.50-1.50 cant. 25,espárrago,46.55,Efepe
114.172.1583,ESPARRAGO MAZA FIAT 10.9  12X46 P 1.25,espárrago,43.46,Efepe
114.172.1584,ESPARRAGO MAZA FIAT 10.9  12X63 P 1.25 cant. 16,espárrago,20.19,Efepe
114.172.1585,ESPARRAGO MAZA FIAT 10.9  12X76 P 1.25 cant. 16,espárrago,42.59,Efepe
114.172.1586,ESPARRAGO MAZA FIAT 10.9  12X90 P 1.25 cant. 16,espárrago,33.33,Efepe
114.172.1587,ESPARRAGO MAZA FIAT 10.9  12X55 P 1.50,espárrago,44.54,Efepe
114.172.1589,ESPARRAGO MAZA FIAT 10.9  12X70 P 1.50 cant. 16,espárrago,43.39,Efepe
114.172.1590,ESPARRAGO MAZA FIAT 10.9  12X70 P 1.50-1.25 cant. 16,espárrago,42.46,Efepe
114.172.1591,ESPARRAGO MAZA FIAT 10.9  12X80 P 1.50-1.25 cant. 16,espárrago,42.46,Efepe
114.172.1728,ESPARRAGO T/CILINDRO FORD      7/16X84 NC-NF cant. 10,espárrago,21.67,Efepe
115.174.4836,ALESADOR DIN 206B A/R 06 mm,otro,39.76,Efepe
115.175.1180,AVELLANADOR HSS Co 90°  8.00 mm,otro,38.16,Efepe
115.175.4957,AVELLANADOR Co 90°  20.50 mm,otro,37.82,Efepe
115.192.3211,PIN EXPULSOR EZETA 6.35 x 77mm,otro,35.96,Efepe
115.192.3212,PIN EXPULSOR EZETA 6.35 x 103mm,otro,36.92,Efepe
115.193.4967,ROTOMARTILLO 1100W EZETA  (cant.1),otro,42.18,Efepe
115.193.4975,AMOLADORA ANGULAR EZETA 7 (180) 2600W (cant.1),otro,43.39,Efepe
115.176.3174,CINCEL ANCHO EZETA 50 x 250 mm (cant.5),otro,32.89,Efepe
115.176.3171,PUNTA EZETA x 250 mm (cant.5),otro,39.06,Efepe
115.179.4626,MACHO EZETA A/R BSW  1 X 8  CONO 2  (cant.1),otro,51.51,Efepe
115.179.4601,MACHO EZETA A/R BSW  1/2 X 12  CONO 2  (cant.1),otro,45.15,Efepe
115.179.4602,MACHO EZETA A/R BSW  1/2 X 12  CONO 3  (cant.1),otro,45.15,Efepe
115.179.4604,MACHO EZETA A/R BSW  1/2 X 12  JUEGO  (cant.1),otro,45.4,Efepe
115.179.4587,MACHO EZETA A/R BSW  1/4 X 20  JUEGO  (cant.1),otro,43.75,Efepe
115.179.4584,MACHO EZETA A/R BSW  1/4 X 20 CONO 1  (cant.1),otro,43.53,Efepe
115.179.4585,MACHO EZETA A/R BSW  1/4 X 20 CONO 2  (cant.1),otro,43.53,Efepe
115.179.4569,MACHO EZETA A/R BSW  1/8 X 40  CONO 2  (cant.1),otro,42.31,Efepe
115.179.4577,MACHO EZETA A/R BSW  3/16 X 24  CONO 2  (cant.1),otro,43.05,Efepe
115.179.4579,MACHO EZETA A/R BSW  3/16 X 24 JUEGO  (cant.1),otro,44.24,Efepe
115.179.4618,MACHO EZETA A/R BSW  3/4 X10  CONO 2  (cant.1),otro,53.05,Efepe
115.179.4620,MACHO EZETA A/R BSW  3/4 X10  JUEGO  (cant.1),otro,52.56,Efepe
115.179.4595,MACHO EZETA A/R BSW  3/8  X 16  JUEGO  (cant.1),otro,43.75,Efepe
115.179.4592,MACHO EZETA A/R BSW  3/8 X 16  CONO 1  (cant.1),otro,43.05,Efepe
115.179.4593,MACHO EZETA A/R BSW  3/8 X 16  CONO 2  (cant.1),otro,43.51,Efepe
115.179.4588,MACHO EZETA A/R BSW  5/16 X 18  CONO 1  (cant.1),otro,44.91,Efepe
115.179.4589,MACHO EZETA A/R BSW  5/16 X 18  CONO 2  (cant.1),otro,44.91,Efepe
115.179.4591,MACHO EZETA A/R BSW  5/16 X 18  JUEGO  (cant.1),otro,44.24,Efepe
115.179.4573,MACHO EZETA A/R BSW  5/32 X 32  CONO 2  (cant.1),otro,42.82,Efepe
115.179.4610,MACHO EZETA A/R BSW  5/8 X 11  CONO 2  (cant.1),otro,43.51,Efepe
115.179.4612,MACHO EZETA A/R BSW  5/8 X 11  JUEGO  (cant.1),otro,43.75,Efepe
115.179.4596,MACHO EZETA A/R BSW  7/16X 14  CONO 1  (cant.1),otro,43.53,Efepe
115.179.4597,MACHO EZETA A/R BSW  7/16X 14  CONO 2  (cant.1),otro,44.0,Efepe
115.179.4599,MACHO EZETA A/R BSW  7/16X 14  JUEGO  (cant.1),otro,44.24,Efepe
115.179.4622,MACHO EZETA A/R BSW  7/8 X 9  CONO 2  (cant.1),otro,51.79,Efepe
115.179.4775,MACHO EZETA A/R BSW  9/16 X 12  CONO 2  (cant.1),otro,50.4,Efepe
115.179.4608,MACHO EZETA A/R BSW  9/16 X 12  JUEGO  (cant.1),otro,50.62,Efepe
115.179.4770,MACHO EZETA A/R NC  1/2 X 13  CONO 2  (cant.1),otro,47.53,Efepe
115.179.4771,MACHO EZETA A/R NC  1/2 X 13  CONO 3  (cant.1),otro,47.53,Efepe
115.179.4755,MACHO EZETA A/R NC  1/4 X 20  JUEGO  (cant.1),otro,45.0,Efepe
115.179.4762,MACHO EZETA A/R NC  3/8 X 16  CONO 3  (cant.1),otro,45.46,Efepe
115.179.4758,MACHO EZETA A/R NC  5/16 X 18  CONO 3  (cant.1),otro,45.9,Efepe
115.179.4759,MACHO EZETA A/R NC  5/16 X 18  JUEGO  (cant.1),otro,45.46,Efepe
115.179.4781,MACHO EZETA A/R NC  5/8 X 11  JUEGO  (cant.1),otro,45.0,Efepe
115.179.4777,MACHO EZETA A/R NC  9/16 X 12  JUEGO  (cant.1),otro,52.8,Efepe
115.179.4718,MACHO EZETA A/R NF  1 X 12  CONO 2  (cant.1),otro,52.31,Efepe
115.179.4712,MACHO EZETA A/R NF  1.1/8 X 12  CONO 2  (cant.1),otro,45.15,Efepe
115.179.4693,MACHO EZETA A/R NF  1/2 X 20  CONO 2  (cant.1),otro,45.65,Efepe
115.179.4695,MACHO EZETA A/R NF  1/2 X 20  CONO 3  (cant.1),otro,45.65,Efepe
115.179.4696,MACHO EZETA A/R NF  1/2 X 20  JUEGO  (cant.1),otro,45.1,Efepe
115.179.4679,MACHO EZETA A/R NF  1/4 X 28  CONO 3  (cant.1),otro,44.24,Efepe
115.179.4703,MACHO EZETA A/R NF  3/4 X 16  CONO 2  (cant.1),otro,44.74,Efepe
115.179.4686,MACHO EZETA A/R NF  3/8 X 24  CONO 2  (cant.1),otro,44.74,Efepe
115.179.4687,MACHO EZETA A/R NF  3/8 X 24  CONO 3  (cant.1),otro,44.74,Efepe
115.179.4689,MACHO EZETA A/R NF  3/8 X 24  JUEGO  (cant.1),otro,45.0,Efepe
115.179.4683,MACHO EZETA A/R NF  5/16 X 24  CONO 3  (cant.1),otro,45.2,Efepe
115.179.4685,MACHO EZETA A/R NF  5/16 X 24  JUEGO  (cant.1),otro,45.46,Efepe
115.179.4700,MACHO EZETA A/R NF  5/8 X 18  CONO 2  (cant.1),otro,44.74,Efepe
115.179.4702,MACHO EZETA A/R NF  5/8 X 18  JUEGO  (cant.1),otro,45.0,Efepe
115.179.4690,MACHO EZETA A/R NF  7/16 X 20  CONO 2  (cant.1),otro,44.95,Efepe
115.179.4692,MACHO EZETA A/R NF  7/16 X 20  JUEGO  (cant.1),otro,45.51,Efepe
115.179.4697,MACHO EZETA A/R NF  9/16 X 18  CONO 2  (cant.1),otro,44.95,Efepe
115.179.4603,MACHO EZETA A/R TIN BSW  1/2 X 12  CONO 3  (cant.1),otro,46.22,Efepe
115.179.4772,MACHO EZETA A/R TIN NC  1/2 X 13  CONO 3  (cant.1),otro,47.37,Efepe
115.179.4763,MACHO EZETA A/R TIN NC  3/8 X 16  CONO 3  (cant.1),otro,45.51,Efepe
115.179.4694,MACHO EZETA A/R TIN NF  1/2 X 20  CONO 2  (cant.1),otro,45.57,Efepe
115.179.4680,MACHO EZETA A/R TIN NF  1/4 X 28  CONO 3  (cant.1),otro,45.4,Efepe
115.179.4688,MACHO EZETA A/R TIN NF  3/8 X 24  CONO 3  (cant.1),otro,45.4,Efepe
115.179.4684,MACHO EZETA A/R TIN NF  5/16 X 24  CONO 3  (cant.1),otro,45.82,Efepe
115.178.3917,"FRESA ANULAR EZETA 16,00 x 50mm",otro,32.31,Efepe
115.178.3925,"FRESA ANULAR EZETA C/ inserto ø 19,00 x 50mm",otro,33.33,Efepe
115.178.3926,"FRESA ANULAR EZETA C/ inserto ø 22,00 x 50mm",otro,33.33,Efepe
115.178.3944,"FRESA ANULAR EZETA C/ inserto ø 24,00 x 50mm",otro,33.33,Efepe
115.178.3912,"FRESA ANULAR EZETA ø 14,00 x 50mm",otro,31.76,Efepe
115.178.3924,"FRESA ANULAR EZETA ø 19,00 x 50mm",otro,31.76,Efepe
115.178.3935,"FRESA ANULAR EZETA ø 22,00 x 50mm",otro,31.76,Efepe
115.178.3949,FRESA EZETA A/R 4 CORTES  5.00 mm (cant.1),otro,42.46,Efepe
115.178.3951,FRESA EZETA A/R 4 CORTES  6.00 mm (cant.1),otro,42.46,Efepe
115.178.3953,FRESA EZETA A/R 4 CORTES  6.50 mm (cant.1),otro,42.46,Efepe
115.178.3958,FRESA EZETA A/R 4 CORTES  8.00 mm (cant.1),otro,42.46,Efepe
115.178.3959,FRESA EZETA A/R 4 CORTES 16mm (cant.1),otro,40.77,Efepe
115.178.3960,FRESA EZETA A/R 4 CORTES 35mm  (cant.1),otro,40.77,Efepe
115.180.3891,FRESA EZETA A/R 8%COB 2 CORTES  3.00 mm (cant.1),otro,42.14,Efepe
115.180.3894,FRESA EZETA A/R 8%COB 2 CORTES  4.00 mm (cant.1),otro,41.69,Efepe
115.180.3896,FRESA EZETA A/R 8%COB 2 CORTES  5.00 mm (cant.1),otro,42.46,Efepe
115.180.3898,FRESA EZETA A/R 8%COB 2 CORTES  6.00 mm (cant.1),otro,41.69,Efepe
115.180.4229,FRESA EZETA A/R 8%COB 4 CORTES 3.00 mm (cant.1),otro,41.86,Efepe
115.180.4230,FRESA EZETA A/R 8%COB 4 CORTES 4.00 mm (cant.1),otro,41.6,Efepe
115.180.4233,FRESA EZETA A/R 8%COB 4 CORTES 5.00 mm (cant.1),otro,42.13,Efepe
115.180.4235,FRESA EZETA A/R 8%COB 4 CORTES 6.00 mm (cant.1),otro,41.6,Efepe
115.180.4237,FRESA EZETA A/R 8%COB 4 CORTES 6.50 mm (cant.1),otro,41.86,Efepe
115.180.4238,FRESA EZETA A/R 8%COB 4 CORTES 7.00 mm (cant.1),otro,41.6,Efepe
115.180.4246,FRESA EZETA A/R 8%COB 4 CORTES 10.00 mm (cant.1),otro,43.23,Efepe
115.180.4248,FRESA EZETA A/R 8%COB 4 CORTES 11.00 mm (cant.1),otro,42.46,Efepe
115.180.4255,FRESA EZETA A/R 8%COB 4 CORTES 14.00 mm (cant.1),otro,42.46,Efepe
115.180.4259,FRESA EZETA A/R 8%COB 6 CORTES 16.00 mm (cant.1),otro,42.46,Efepe
115.180.4263,FRESA EZETA A/R 8%COB 6 CORTES 18.00 mm (cant.1),otro,42.46,Efepe
115.180.4271,FRESA EZETA A/R 8%COB 6 CORTES 24.00 mm (cant.1),otro,41.69,Efepe
115.180.4273,FRESA EZETA A/R 8%COB 6 CORTES 25.00 mm (cant.1),otro,41.89,Efepe
115.180.4278,FRESA EZETA A/R 8%COB 6 CORTES 30.00 mm (cant.1),otro,42.46,Efepe
115.180.1006,MECHA EZETA A/R  0.50 mm  Cant.10,mecha,35.12,Efepe
115.180.1012,MECHA EZETA A/R  0.75 mm  Cant.10,mecha,35.12,Efepe
115.180.1016,MECHA EZETA A/R  0.90 mm  Cant.10,mecha,35.12,Efepe
115.180.1019,MECHA EZETA A/R  1.00 mm  Cant.10,mecha,40.0,Efepe
115.180.1021,MECHA EZETA A/R  1.10 mm  Cant.10,mecha,35.12,Efepe
115.180.1022,MECHA EZETA A/R  1.15 mm  Cant.10,mecha,35.12,Efepe
115.180.1024,MECHA EZETA A/R  1.20 mm  Cant.10,mecha,35.12,Efepe
115.180.1025,MECHA EZETA A/R  1.25 mm  Cant.10,mecha,35.12,Efepe
115.180.1028,MECHA EZETA A/R  1.40 mm  Cant.10,mecha,35.12,Efepe
115.180.1029,MECHA EZETA A/R  1.45 mm  Cant.10,mecha,35.12,Efepe
115.180.1030,MECHA EZETA A/R  1.50 mm  Cant.10,mecha,40.0,Efepe
115.180.1035,MECHA EZETA A/R  1.60 mm  Cant.10,mecha,35.12,Efepe
115.180.1037,MECHA EZETA A/R  1.70 mm  Cant.10,mecha,35.12,Efepe
115.180.1038,MECHA EZETA A/R  1.75 mm  Cant.10,mecha,35.12,Efepe
115.180.1039,MECHA EZETA A/R  1.80 mm  Cant.10,mecha,35.12,Efepe
115.180.1042,MECHA EZETA A/R  1.90 mm  Cant.10,mecha,35.12,Efepe
115.180.1215,MECHA EZETA A/R  10.00 mm (Cant.5),mecha,35.12,Efepe
115.180.1219,MECHA EZETA A/R  10.25 mm (Cant.5),mecha,35.12,Efepe
115.180.1223,MECHA EZETA A/R  10.50 mm (Cant.5),mecha,35.12,Efepe
115.180.1226,MECHA EZETA A/R  10.715 mm (27/64)  Cant.6,mecha,35.12,Efepe
115.180.1227,MECHA EZETA A/R  10.75 mm (Cant.5),mecha,35.12,Efepe
115.180.1230,MECHA EZETA A/R  11.00 mm (Cant.5),mecha,35.12,Efepe
115.180.1234,MECHA EZETA A/R  11.25 mm (Cant.5),mecha,35.12,Efepe
115.180.1237,MECHA EZETA A/R  11.50 mm (Cant.5),mecha,35.12,Efepe
115.180.1241,MECHA EZETA A/R  11.75 mm (Cant.5),mecha,35.12,Efepe
115.180.1245,MECHA EZETA A/R  12.00 mm (Cant.5),mecha,35.12,Efepe
115.180.1248,MECHA EZETA A/R  12.25 mm (Cant.5),mecha,35.12,Efepe
115.180.1251,MECHA EZETA A/R  12.50 mm (Cant.5),mecha,35.12,Efepe
