codigo,descripcion,precio_unitario,proveedor
107.149.2638,BULON HEX ASTM NG UNC (08) 1 x 5  10 / 40,5606.80652,efepe
107.149.2640,BULON HEX ASTM NG UNC (08) 1 x 6  10 / 40,6436.396775,efepe
,,,efepe
,,,efepe
,Rubro: B  BULONES C/R C/C 8.8,,efepe
107.150.4216,BULON C/RED C/C 8.8 6X20 (Cant 500/3000),84.85938399999999,efepe
107.150.4218,BULON C/RED C/C 8.8 6X30 (Cant. 500/3000),95.988483,efepe
107.150.4219,BULON C/RED C/C 8.8 6X35 (Cant. 500/200),104.891763,efepe
107.150.4221,BULON C/RED C/C 8.8 6X45 (Cant. 200/1600),128.401986,efepe
107.150.4222,BULON C/RED C/C 8.8 6X50 (Cant. 200/1600),133.966535,efepe
107.150.4416,BULON C/RED C/C 8.8 P1.25 8X 20 (Cant. 200/1600),154.277142,efepe
107.150.4417,BULON C/RED C/C 8.8 P1.25 8X 25 (Cant. 200/1600),166.38003799999998,efepe
107.150.4418,BULON C/RED C/C 8.8 P1.25 8X 30 (Cant. 200/1200),177.509137,efepe
107.150.4419,BULON C/RED C/C 8.8 P1.25 8X 35 (Cant. 200/1200),187.664441,efepe
107.150.4420,BULON C/RED C/C 8.8 P1.25 8X 40 (Cant. 200/1200),207.97504700000002,efepe
107.150.4421,BULON C/RED C/C 8.8 P1.25 8X 45 (Cant. 200/800),223.138445,efepe
107.150.4422,BULON C/RED C/C 8.8 P1.25 8X 50 (Cant. 200/800),236.354251,efepe
107.150.4424,BULON C/RED C/C 8.8 P1.25 8X 60 (Cant. 50/100),273.914962,efepe
107.150.4426,BULON C/RED C/C 8.8 P1.25 8X 70 (Cant. 50/100),304.380872,efepe
107.150.4432,BULON C/RED C/C 8.8 P1.25 8X100 (Cant. 100/400),446.416005,efepe
107.150.4616,BULON C/RED C/C 8.8 P1.50 10X20 (Cant. 200/1200),243.44905200000002,efepe
107.150.4617,BULON C/RED C/C 8.8 P1.50 10X25 (Cant. 200/800),253.604355,efepe
107.150.4618,BULON C/RED C/C 8.8 P1.50 10X30 (Cant. 200/800),290.33038400000004,efepe
107.150.4619,BULON C/RED C/C 8.8 P1.50 10X35 (Cant. 200/800),300.346573,efepe
107.150.4620,BULON C/RED C/C 8.8 P1.50 10X40 (Cant. 200/800),324.691479,efepe
107.150.4621,BULON C/RED C/C 8.8 P1.50 10X45 (Cant. 100/600),355.15738799999997,efepe
107.150.4622,BULON C/RED C/C 8.8 P1.50 10X50 (Cant.100/600),375.32888099999997,efepe
107.150.4624,BULON C/RED C/C 8.8 P1.50 10X60 (Cant. 100/400),415.950095,efepe
107.150.4626,BULON C/RED C/C 8.8 P1.50 10X70 (Cant. 100/400),466.726611,efepe
107.150.4628,BULON C/RED C/C 8.8 P1.50 10X80 (Cant. 50/200),534.614118,efepe
107.150.4630,BULON C/RED C/C 8.8 P1.50 10X90 (Cant. 50/200),588.451137,efepe
107.150.5018,BULON C/RED C/C 8.8 P1.75 12X30 (Cant. 100/600),497.192521,efepe
107.150.5019,BULON C/RED C/C 8.8 P1.75 12X35 (Cant. 100/400),504.843777,efepe
107.150.5020,BULON C/RED C/C 8.8 P1.75 12X40 (Cant. 100/400),547.969038,efepe
107.150.5021,BULON C/RED C/C 8.8 P1.75 12X45 (Cant. 100/400),590.537843,efepe
107.150.5022,BULON C/RED C/C 8.8 P1.75 12X50 (Cant. 100/400),608.761744,efepe
107.150.5026,BULON C/RED C/C 8.8 P1.75 12X70 (Cant. 50/200),796.565298,efepe
107.150.5030,BULON C/RED C/C 8.8 P1.75 12X90 (Cant. 50/200),913.142616,efepe
,,,efepe
,,,efepe
,Rubro: B  BULONES C/R C/C C/TCA,,efepe
107.151.1323,BULON C/R C/C C/TCA   1/4 x 1  -  500 / 2000,85.773183,efepe
107.151.1326,BULON C/R C/C C/TCA   1/4 x 1.1/2  -  200 / 1600,110.217444,efepe
107.151.1325,BULON C/R C/C C/TCA   1/4 x 1.1/4  -  500 / 2000,100.815679,efepe
107.151.1327,BULON C/R C/C C/TCA   1/4 x 1.3/4  -  200 / 1600,118.028222,efepe
107.151.1328,BULON C/R C/C C/TCA   1/4 x 2  -  200 / 1200,125.98356100000001,efepe
107.151.1330,BULON C/R C/C C/TCA   1/4 x 2.1/2  -  200 / 800,145.654863,efepe
107.151.1329,BULON C/R C/C C/TCA   1/4 x 2.1/4  -  200 / 1200,133.794339,efepe
107.151.1331,BULON C/R C/C C/TCA   1/4 x 2.3/4  -  200 / 800,153.465641,efepe
107.151.1332,BULON C/R C/C C/TCA   1/4 x 3  -  200 / 800,161.42098,efepe
107.151.1334,BULON C/R C/C C/TCA   1/4 x 3.1/2  -  100 / 600,181.09228299999998,efepe
107.151.1333,BULON C/R C/C C/TCA   1/4 x 3.1/4  -  200 / 800,173.136944,efepe
107.151.1321,BULON C/R C/C C/TCA   1/4 x 3/4  -  500 / 3000,80.276603,efepe
107.151.1336,BULON C/R C/C C/TCA   1/4 x 4  -  100 / 600,196.8584,efepe
107.151.1337,BULON C/R C/C C/TCA   1/4 x 4.1/2  -  100 / 600,212.479956,efepe
107.151.1338,BULON C/R C/C C/TCA   1/4 x 5  -  100 / 400,236.201413,efepe
107.151.1339,BULON C/R C/C C/TCA   1/4 x 5.1/2  -  80,269.298498,efepe
107.151.1340,BULON C/R C/C C/TCA   1/4 x 6  -  80,296.228471,efepe
107.151.1623,BULON C/R C/C C/TCA   3/8 x 1  -  100 / 800,238.630719,efepe
107.151.1626,BULON C/R C/C C/TCA   3/8 x 1.1/2  -  100 / 600,259.7779,efepe
107.151.1625,BULON C/R C/C C/TCA   3/8 x 1.1/4  -  100 / 800,244.011783,efepe
107.151.1627,BULON C/R C/C C/TCA   3/8 x 1.3/4  -  100 / 600,291.310135,efepe
107.151.1628,BULON C/R C/C C/TCA   3/8 x 2  -  100 / 600,299.120913,efepe
107.151.1630,BULON C/R C/C C/TCA   3/8 x 2.1/2  -  100 / 400,356.977924,efepe
107.151.1629,BULON C/R C/C C/TCA   3/8 x 2.1/4  -  100 / 600,330.652739,efepe
107.151.1631,BULON C/R C/C C/TCA   3/8 x 2.3/4  -  100 / 400,377.806122,efepe
107.151.1632,BULON C/R C/C C/TCA   3/8 x 3  -  100 / 400,393.57223899999997,efepe
107.151.1634,BULON C/R C/C C/TCA   3/8 x 3.1/2  -  100 / 400,432.91525199999995,efepe
107.151.1633,BULON C/R C/C C/TCA   3/8 x 3.1/4  -  100 / 400,417.149135,efepe
107.151.1636,BULON C/R C/C C/TCA   3/8 x 4  -  50 / 300,464.447078,efepe
107.151.1637,BULON C/R C/C C/TCA   3/8 x 4.1/2  -  50 / 250,519.5558,efepe
107.151.1638,BULON C/R C/C C/TCA   3/8 x 5  -  50 / 250,549.497049,efepe
107.151.1639,BULON C/R C/C C/TCA   3/8 x 5.1/2  -  50 / 250,596.650431,efepe
107.151.1640,BULON C/R C/C C/TCA   3/8 x 6  -  50 / 250,643.948375,efepe
107.151.1642,BULON C/R C/C C/TCA   3/8 x 7  -  50 / 200,742.9753489999999,efepe
107.151.1644,BULON C/R C/C C/TCA   3/8 x 8  -  50 / 200,823.87588,efepe
107.151.1646,BULON C/R C/C C/TCA   3/8 x 9  -  25 / 100,1328.520277,efepe
107.151.1648,BULON C/R C/C C/TCA   3/8 x 10  -  50 / 150,1455.01598,efepe
107.151.1523,BULON C/R C/C C/TCA   5/16 x 1  -  200 / 1200,145.654863,efepe
107.151.1526,BULON C/R C/C C/TCA   5/16 x 1.1/2  -  200 / 800,173.136944,efepe
107.151.1525,BULON C/R C/C C/TCA   5/16 x 1.1/4  -  200 / 1200,161.42098,efepe
107.151.1527,BULON C/R C/C C/TCA   5/16 x 1.3/4  -  200 / 800,187.312075,efepe
107.151.1528,BULON C/R C/C C/TCA   5/16 x 2  -  200 / 800,204.669178,efepe
107.151.1530,BULON C/R C/C C/TCA   5/16 x 2.1/2  -  200 / 800,232.15125899999998,efepe
107.151.1529,BULON C/R C/C C/TCA   5/16 x 2.1/4  -  200 / 800,220.43529600000002,efepe
107.151.1531,BULON C/R C/C C/TCA   5/16 x 2.3/4  -  100 / 600,267.588678,efepe
107.151.1532,BULON C/R C/C C/TCA   5/16 x 3  -  100 / 600,259.7779,efepe
107.151.1534,BULON C/R C/C C/TCA   5/16 x 3.1/2  -  100 / 400,299.120913,efepe
107.151.1533,BULON C/R C/C C/TCA   5/16 x 3.1/4  -  100 / 400,275.544017,efepe
107.151.1521,BULON C/R C/C C/TCA   5/16 x 3/4  -  200 / 1200,133.794339,efepe
107.151.1536,BULON C/R C/C C/TCA   5/16 x 4  -  100 / 400,322.6974,efepe
107.151.1537,BULON C/R C/C C/TCA   5/16 x 4.1/2  -  100 / 400,346.418856,efepe
107.151.1538,BULON C/R C/C C/TCA   5/16 x 5  -  100 / 400,377.806122,efepe
107.151.1539,BULON C/R C/C C/TCA   5/16 x 5.1/2  -  100 / 400,409.33835700000003,efepe
107.151.1540,BULON C/R C/C C/TCA   5/16 x 6  -  100 / 400,440.870591,efepe
107.151.1542,BULON C/R C/C C/TCA   5/16 x 7  -  50 / 300,486.43298799999997,efepe
107.151.1544,BULON C/R C/C C/TCA   5/16 x 8  -  50 / 200,549.497049,efepe
107.151.1546,BULON C/R C/C C/TCA   5/16 x 9  -  50 / 200,889.481229,efepe
107.151.1826,BULON C/R C/C C/TCA  1/2 x 1.1/2  -  50 / 400,548.754873,efepe
107.151.1827,BULON C/R C/C C/TCA  1/2 x 1.3/4  -  50 / 300,581.174706,efepe
107.151.1828,BULON C/R C/C C/TCA  1/2 x 2  -  50 / 300,613.445488,efepe
107.151.1830,BULON C/R C/C C/TCA  1/2 x 2.1/2  -  50 / 300,710.555936,efepe
107.151.1829,BULON C/R C/C C/TCA  1/2 x 2.1/4  -  50 / 300,662.074817,efepe
107.151.1831,BULON C/R C/C C/TCA  1/2 x 2.3/4  -  50 / 250,742.9753489999999,efepe
107.151.1832,BULON C/R C/C C/TCA  1/2 x 3  -  50 / 200,795.620209,efepe
107.151.1834,BULON C/R C/C C/TCA  1/2 x 3.1/2  -  50 / 200,872.505209,efepe
107.151.1833,BULON C/R C/C C/TCA  1/2 x 3.1/4  -  50 / 200,823.87588,efepe
107.151.1836,BULON C/R C/C C/TCA  1/2 x 4  -  50 / 200,953.405741,efepe
107.151.1837,BULON C/R C/C C/TCA  1/2 x 4.1/2  -  25 / 150,1034.306272,efepe
107.151.1838,BULON C/R C/C C/TCA  1/2 x 5  -  25 / 150,1100.632658,efepe
107.151.1839,BULON C/R C/C C/TCA  1/2 x 5.1/2  -  25 / 150,1181.681819,efepe
107.151.1840,BULON C/R C/C C/TCA  1/2 x 6  -  25 / 150,1262.582351,efepe
107.151.1842,BULON C/R C/C C/TCA  1/2 x 7  -  25 / 100,1424.3834140000001,efepe
107.151.1844,BULON C/R C/C C/TCA  1/2 x 8  -  25 / 100,1584.6969159999999,efepe
107.151.1726,BULON C/R C/C C/TCA  7/16 x 1.1/2  -  100 / 400,388.440951,efepe
107.151.1728,BULON C/R C/C C/TCA  7/16 x 2  -  50 / 400,435.43492899999995,efepe
107.151.1730,BULON C/R C/C C/TCA  7/16 x 2.1/2  -  50 / 300,500.125544,efepe
107.151.1731,BULON C/R C/C C/TCA  7/16 x 2.3/4  -  50 / 300,437.76140599999997,efepe
107.151.1732,BULON C/R C/C C/TCA  7/16 x 3  -  50 / 300,548.754873,efepe
107.151.1734,BULON C/R C/C C/TCA  7/16 x 3.1/2  -  50 / 200,613.445488,efepe
107.151.1736,BULON C/R C/C C/TCA  7/16 x 4  -  50 / 200,678.2847340000001,efepe
107.151.1737,BULON C/R C/C C/TCA  7/16 x 4.1/2  -  50 / 200,742.9753489999999,efepe
107.151.1738,BULON C/R C/C C/TCA  7/16 x 5  -  50 / 200,807.6659639999999,efepe
107.151.1739,BULON C/R C/C C/TCA  7/16 x 5.1/2  -  50 / 200,872.505209,efepe
107.151.1740,BULON C/R C/C C/TCA  7/16 x 6  -  50 / 200,937.195824,efepe
107.151.1742,BULON C/R C/C C/TCA  7/16 x 7  -  50 / 200,1086.0589320000001,efepe
107.151.1744,BULON C/R C/C C/TCA  7/16 x 8  -  25 / 100,1223.7680659999999,efepe
,,,efepe
,,,efepe
,Rubro: B  BULONES G2 UNC ZN,,efepe
107.153.1318,BULON HEX G2 ZN UNC (20) 1/4 x 1/2  500 / 4000,39.276334,efepe
107.153.1320,BULON HEX G2 ZN UNC (20) 1/4 x 5/8  500 / 4000,45.329217,efepe
107.153.1321,BULON HEX G2 ZN UNC (20) 1/4 x 3/4  500 / 4000,49.76815,efepe
107.153.1322,BULON HEX G2 ZN UNC (20) 1/4 x 7/8  500 / 4000,52.861997,efepe
107.153.1323,BULON HEX G2 ZN UNC (20) 1/4 x 1  500 / 3000,57.30055,efepe
107.153.1325,BULON HEX G2 ZN UNC (20) 1/4 x 1.1/4  200 / 2400,64.160409,efepe
107.153.1326,BULON HEX G2 ZN UNC (20) 1/4 x 1.1/2  200 / 1600,75.4592,efepe
107.153.1327,BULON HEX G2 ZN UNC (20) 1/4 x 1.3/4  200 / 1600,82.9916,efepe
107.153.1328,BULON HEX G2 ZN UNC (20) 1/4 x 2  200 / 1600,94.290391,efepe
107.153.1329,BULON HEX G2 ZN UNC (20) 1/4 x 2.1/4  200 / 1200,113.981027,efepe
107.153.1330,BULON HEX G2 ZN UNC (20) 1/4 x 2.1/2  200 / 1200,125.352148,efepe
107.153.1331,BULON HEX G2 ZN UNC (20) 1/4 x 2.3/4  100 / 800,136.723269,efepe
107.153.1332,BULON HEX G2 ZN UNC (20) 1/4 x 3  100 / 800,151.884508,efepe
107.153.1333,BULON HEX G2 ZN UNC (20) 1/4 x 3.1/4  100 / 600,159.46551,efepe
107.153.1334,BULON HEX G2 ZN UNC (20) 1/4 x 3.1/2  100 / 600,167.046129,efepe
107.153.1336,BULON HEX G2 ZN UNC (20) 1/4 x 4  100 / 600,189.923664,efepe
107.153.1337,BULON HEX G2 ZN UNC (20) 1/4 x 4.1/2  Cant. 75,397.3613327272727,efepe
107.153.1518,BULON HEX G2 ZN UNC (18) 5/16 x 1/2  500 / 3000,65.383657,efepe
107.153.1520,BULON HEX G2 ZN UNC (18) 5/16 x 5/8  500 / 2500,72.500164,efepe
107.153.1521,BULON HEX G2 ZN UNC (18) 5/16 x 3/4  200 / 2400,79.22559,efepe
107.153.1522,BULON HEX G2 ZN UNC (18) 5/16 x 7/8  200 / 2400,86.757991,efepe
107.153.1523,BULON HEX G2 ZN UNC (18) 5/16 x 1  200 / 1600,94.290391,efepe
107.153.1525,BULON HEX G2 ZN UNC (18) 5/16 x 1.1/4  200 / 1600,109.355573,efepe
107.153.1526,BULON HEX G2 ZN UNC (18) 5/16 x 1.1/2  200 / 1600,120.788796,efepe
107.153.1527,BULON HEX G2 ZN UNC (18) 5/16 x 1.3/4  200 / 1200,135.853598,efepe
107.153.1528,BULON HEX G2 ZN UNC (18) 5/16 x 2  200 / 1200,150.91839900000002,efepe
107.153.1529,BULON HEX G2 ZN UNC (18) 5/16 x 2.1/4  200 / 800,186.133163,efepe
107.153.1530,BULON HEX G2 ZN UNC (18) 5/16 x 2.1/2  100 / 800,205.08490300000003,efepe
107.153.1531,BULON HEX G2 ZN UNC (18) 5/16 x 2.3/4  100 / 600,220.246142,efepe
107.153.1532,BULON HEX G2 ZN UNC (18) 5/16 x 3  100 / 600,242.311535,efepe
107.153.1533,BULON HEX G2 ZN UNC (18) 5/16 x 3.1/4  100 / 400,273.446537,efepe
107.153.1534,BULON HEX G2 ZN UNC (18) 5/16 x 3.1/2  100 / 400,273.446537,efepe
107.153.1536,BULON HEX G2 ZN UNC (18) 5/16 x 4  100 / 400,311.350017,efepe
107.153.1537,BULON HEX G2 ZN UNC (18) 5/16 x 4.1/2  100 / 400,349.38879099999997,efepe
107.153.1538,BULON HEX G2 ZN UNC (18) 5/16 x 5  100 / 400,389.700612,efepe
107.153.1539,BULON HEX G2 ZN UNC (18) 5/16 x 5.1/2  100 / 400,420.96002,efepe
107.153.1540,BULON HEX G2 ZN UNC (18) 5/16 x 6  100 / 400,459.860616,efepe
107.153.1618,BULON HEX G2 ZN UNC (16) 3/8 x 1/2  200 / 1600,101.280558,efepe
107.153.1620,BULON HEX G2 ZN UNC (16) 3/8 x 5/8  200 / 1600,110.19090899999999,efepe
107.153.1621,BULON HEX G2 ZN UNC (16) 3/8 x 3/4  200 / 1600,121.562029,efepe
107.153.1622,BULON HEX G2 ZN UNC (16) 3/8 x 7/8  200 / 1600,132.087207,efepe
107.153.1623,BULON HEX G2 ZN UNC (16) 3/8 x 1  200 / 1200,139.619988,efepe
107.153.1625,BULON HEX G2 ZN UNC (16) 3/8 x 1.1/4  200 / 1200,162.21719,efepe
107.153.1626,BULON HEX G2 ZN UNC (16) 3/8 x 1.1/2  200 / 1000,181.04838199999998,efepe
107.153.1627,BULON HEX G2 ZN UNC (16) 3/8 x 1.3/4  200 / 800,203.78039700000002,efepe
107.153.1628,BULON HEX G2 ZN UNC (16) 3/8 x 2  200 / 800,222.611588,efepe
107.153.1629,BULON HEX G2 ZN UNC (16) 3/8 x 2.1/4  100 / 600,273.446537,efepe
107.153.1630,BULON HEX G2 ZN UNC (16) 3/8 x 2.1/2  100 / 600,296.18877799999996,efepe
107.153.1631,BULON HEX G2 ZN UNC (16) 3/8 x 2.3/4  100 / 400,318.930637,efepe
107.153.1632,BULON HEX G2 ZN UNC (16) 3/8 x 3  100 / 400,349.38879099999997,efepe
107.153.1633,BULON HEX G2 ZN UNC (16) 3/8 x 3.1/4  100 / 400,379.711652,efepe
107.153.1634,BULON HEX G2 ZN UNC (16) 3/8 x 3.1/2  100 / 400,394.87289100000004,efepe
107.153.1636,BULON HEX G2 ZN UNC (16) 3/8 x 4  100 / 400,448.073286,efepe
107.153.1637,BULON HEX G2 ZN UNC (16) 3/8 x 4.1/2  50 / 400,486.112059,efepe
107.153.1638,BULON HEX G2 ZN UNC (16) 3/8 x 5  50 / 300,546.893074,efepe
107.153.1639,BULON HEX G2 ZN UNC (16) 3/8 x 5.1/2  50 / 300,607.538796,efepe
107.153.1640,BULON HEX G2 ZN UNC (16) 3/8 x 6  50 / 200,653.158189,efepe
107.153.1721,BULON HEX G2 ZN UNC (14) 7/16 x 3/4  200 / 1200,171.440562,efepe
107.153.1723,BULON HEX G2 ZN UNC (14) 7/16 x 1  200 / 800,202.69996899999998,efepe
107.153.1725,BULON HEX G2 ZN UNC (14) 7/16 x 1.1/4  200 / 800,229.930308,efepe
107.153.1726,BULON HEX G2 ZN UNC (14) 7/16 x 1.1/2  100 / 600,257.160647,efepe
107.153.1727,BULON HEX G2 ZN UNC (14) 7/16 x 1.3/4  100 / 600,288.420054,efepe
107.153.1728,BULON HEX G2 ZN UNC (14) 7/16 x 2  100 / 400,319.540609,efepe
107.153.1729,BULON HEX G2 ZN UNC (14) 7/16 x 2.1/4  100 / 600,366.360098,efepe
107.153.1730,BULON HEX G2 ZN UNC (14) 7/16 x 2.1/2  100 / 400,405.260694,efepe
107.153.1731,BULON HEX G2 ZN UNC (14) 7/16 x 2.3/4  100 / 400,452.080575,efepe
107.153.1732,BULON HEX G2 ZN UNC (14) 7/16 x 3  100 / 400,483.339982,efepe
107.153.1733,BULON HEX G2 ZN UNC (14) 7/16 x 3.1/4  50 / 300,514.460538,efepe
107.153.1734,BULON HEX G2 ZN UNC (14) 7/16 x 3.1/2  50 / 300,545.5807,efepe
107.153.1736,BULON HEX G2 ZN UNC (14) 7/16 x 4  50 / 300,623.5211370000001,efepe
107.153.1737,BULON HEX G2 ZN UNC (14) 7/16 x 4.1/2  50 / 200,701.4611810000001,efepe
107.153.1738,BULON HEX G2 ZN UNC (14) 7/16 x 5  50 / 200,763.841143,efepe
107.153.1739,BULON HEX G2 ZN UNC (14) 7/16 x 5.1/2  50 / 200,841.781187,efepe
107.153.1740,BULON HEX G2 ZN UNC (14) 7/16 x 6  50 / 200,904.16115,efepe
107.153.1821,BULON HEX G2 ZN WHT (12) 1/2 x 3/4  200 / 800,254.901058,efepe
107.153.1823,BULON HEX G2 ZN WHT (12) 1/2 x 1  100 / 800,286.771997,efepe
107.153.1825,BULON HEX G2 ZN WHT (12) 1/2 x 1.1/4  100 / 500,316.90198,efepe
107.153.1826,BULON HEX G2 ZN WHT (12) 1/2 x 1.1/2  100 / 500,354.698796,efepe
107.153.1827,BULON HEX G2 ZN WHT (12) 1/2 x 1.3/4  100 / 500,392.361179,efepe
107.153.1828,BULON HEX G2 ZN WHT (12) 1/2 x 2  100 / 400,425.331045,efepe
107.153.1829,BULON HEX G2 ZN WHT (12) 1/2 x 2.1/4  50 / 300,501.273681,efepe
107.153.1830,BULON HEX G2 ZN WHT (12) 1/2 x 2.1/2  50 / 300,546.893074,efepe
107.153.1831,BULON HEX G2 ZN WHT (12) 1/2 x 2.3/4  50 / 300,592.377174,efepe
107.153.1832,BULON HEX G2 ZN WHT (12) 1/2 x 3  50 / 200,637.996949,efepe
107.153.1833,BULON HEX G2 ZN WHT (12) 1/2 x 3.1/4  50 / 200,698.7775819999999,efepe
107.153.1834,BULON HEX G2 ZN WHT (12) 1/2 x 3.1/2  50 / 200,729.1004429999999,efepe
107.153.1836,BULON HEX G2 ZN WHT (12) 1/2 x 4  50 / 200,835.50085,efepe
107.153.1837,BULON HEX G2 ZN WHT (12) 1/2 x 4.1/2  50 / 200,926.6047259999999,efepe
107.153.1838,BULON HEX G2 ZN WHT (12) 1/2 x 5  50 / 200,1017.708601,efepe
107.153.1839,BULON HEX G2 ZN WHT (12) 1/2 x 5.1/2  50 / 200,1124.109009,efepe
107.153.1840,BULON HEX G2 ZN WHT (12) 1/2 x 6  50 / 200,1215.2125019999999,efepe
107.153.1842,BULON HEX G2 ZN WHT (12) 1/2 x 7  25 / 100,1397.420253,efepe
107.153.1844,BULON HEX G2 ZN WHT (12) 1/2 x 8  25 / 100,1579.762915,efepe
107.153.1846,BULON HEX G2 ZN WHT (12) 1/2 x 10  Hasta agotar Stock,182.347,efepe
107.153.2023,BULON HEX G2 ZN UNC (12) 9/16 x 1  100 / 600,400.23601499999995,efepe
107.153.2025,BULON HEX G2 ZN UNC (12) 9/16 x 1.1/4  100 / 400,440.330879,efepe
107.153.2026,BULON HEX G2 ZN UNC (12) 9/16 x 1.1/2  100 / 400,496.40688900000004,efepe
107.153.2027,BULON HEX G2 ZN UNC (12) 9/16 x 1.3/4  50 / 300,544.349518,efepe
107.153.2028,BULON HEX G2 ZN UNC (12) 9/16 x 2  50 / 300,592.434753,efepe
107.153.2029,BULON HEX G2 ZN UNC (12) 9/16 x 2.1/4  50 / 300,664.4915050000001,efepe
107.153.2030,BULON HEX G2 ZN UNC (12) 9/16 x 2.1/2  50 / 200,736.5482559999999,efepe
107.153.2031,BULON HEX G2 ZN UNC (12) 9/16 x 2 3/4  50 / 200,816.595781,efepe
107.153.2032,BULON HEX G2 ZN UNC (12) 9/16 x 3  50 / 200,880.6617590000001,efepe
107.153.2033,BULON HEX G2 ZN UNC (12) 9/16 x 3.1/4  50 / 200,960.709284,efepe
107.153.2034,BULON HEX G2 ZN UNC (12) 9/16 x 3.1/2  50 / 200,992.670768,efepe
107.153.2036,BULON HEX G2 ZN UNC (12) 9/16 x 4  50 / 200,1120.803529,efepe
107.153.2037,BULON HEX G2 ZN UNC (12) 9/16 x 4.1/2  50 / 200,1248.793281,efepe
107.153.2038,BULON HEX G2 ZN UNC (12) 9/16 x 5  25 / 150,1376.926041,efepe
107.153.2039,BULON HEX G2 ZN UNC (12) 9/16 x 5.1/2  25 / 150,1472.954309,efepe
107.153.2040,BULON HEX G2 ZN UNC (12) 9/16 x 6  25 / 100,1633.19116,efepe
107.153.2123,BULON HEX G2 ZN UNC (11) 5/8 x 1  100 / 400,505.617575,efepe
107.153.2125,BULON HEX G2 ZN UNC (11) 5/8 x 1.1/4  100 / 400,573.5443740000001,efepe
107.153.2126,BULON HEX G2 ZN UNC (11) 5/8 x 1.1/2  50 / 300,626.405991,efepe
107.153.2127,BULON HEX G2 ZN UNC (11) 5/8 x 1.3/4  50 / 250,664.068375,efepe
107.153.2128,BULON HEX G2 ZN UNC (11) 5/8 x 2  50 / 250,754.7271880000001,efepe
107.153.2129,BULON HEX G2 ZN UNC (11) 5/8 x 2.1/4  50 / 200,850.662472,efepe
107.153.2130,BULON HEX G2 ZN UNC (11) 5/8 x 2.1/2  50 / 200,911.443487,efepe
107.153.2131,BULON HEX G2 ZN UNC (11) 5/8 x 2.3/4  50 / 200,1002.5469800000001,efepe
107.153.2132,BULON HEX G2 ZN UNC (11) 5/8 x 3  20 / 160,1025.289221,efepe
107.153.2133,BULON HEX G2 ZN UNC (11) 5/8 x 3.1/4  20 / 160,1101.231475,efepe
107.153.2134,BULON HEX G2 ZN UNC (11) 5/8 x 3.1/2  20 / 160,1215.2125019999999,efepe
107.153.2136,BULON HEX G2 ZN UNC (11) 5/8 x 4  20 / 120,1329.058619,efepe
107.153.2137,BULON HEX G2 ZN UNC (11) 5/8 x 4.1/2  20 / 120,1481.07842,efepe
107.153.2138,BULON HEX G2 ZN UNC (11) 5/8 x 5  20 / 120,1632.96331,efepe
107.153.2139,BULON HEX G2 ZN UNC (11) 5/8 x 5.1/2  20 / 120,1784.8478169999998,efepe
107.153.2140,BULON HEX G2 ZN UNC (11) 5/8 x 6  20 / 120,1898.693552,efepe
107.153.2142,BULON HEX G2 ZN UNC (11) 5/8 x 7  20 / 80,2290.7173869999997,efepe
107.153.2143,BULON HEX G2 ZN UNC (11) 5/8 x 7.1/2  20 / 80,2623.5843449999998,efepe
107.153.2144,BULON HEX G2 ZN UNC (11) 5/8 x 8  20 / 80,2750.441863,efepe
107.153.2146,BULON HEX G2 ZN UNC (11) 5/8 x 9  20 / 80,3046.694424,efepe
107.153.2148,BULON HEX G2 ZN UNC (11) 5/8 x 10  20 / 60,3436.015949,efepe
107.153.2325,BULON HEX G2 ZN UNC (10) 3/4 x 1.1/4  50 / 200,890.4463529999999,efepe
107.153.2326,BULON HEX G2 ZN UNC (10) 3/4 x 1.1/2  50 / 200,996.1699679999999,efepe
107.153.2327,BULON HEX G2 ZN UNC (10) 3/4 x 1.3/4  50 / 200,1071.6291680000002,efepe
107.153.2328,BULON HEX G2 ZN UNC (10) 3/4 x 2  20 / 160,1132.023566,efepe
107.153.2329,BULON HEX G2 ZN UNC (10) 3/4 x 2.1/4  20 / 120,1291.155138,efepe
107.153.2330,BULON HEX G2 ZN UNC (10) 3/4 x 2.1/2  20 / 120,1405.136166,efepe
107.153.2331,BULON HEX G2 ZN UNC (10) 3/4 x 2.3/4  20 / 120,1481.07842,efepe
107.153.2332,BULON HEX G2 ZN UNC (10) 3/4 x 3  20 / 120,1594.924154,efepe
107.153.2333,BULON HEX G2 ZN UNC (10) 3/4 x 3.1/4  20 / 80,1708.905563,efepe
107.153.2334,BULON HEX G2 ZN UNC (10) 3/4 x 3.1/2  20 / 80,1822.751298,efepe
107.153.2336,BULON HEX G2 ZN UNC (10) 3/4 x 4  20 / 80,2012.674961,efepe
107.153.2337,BULON HEX G2 ZN UNC (10) 3/4 x 4.1/2  20 / 80,2240.501723,efepe
107.153.2338,BULON HEX G2 ZN UNC (10) 3/4 x 5  20 / 80,2430.425386,efepe
107.153.2339,BULON HEX G2 ZN UNC (10) 3/4 x 5.1/2  20 / 80,2658.252148,efepe
107.153.2340,BULON HEX G2 ZN UNC (10) 3/4 x 6  20 / 80,3001.5424,efepe
107.153.2341,BULON HEX G2 ZN UNC (10) 3/4 x 6.1/2  20 / 80,3159.503337,efepe
107.153.2342,BULON HEX G2 ZN UNC (10) 3/4 x 7  10 / 60,3396.4451409999997,efepe
